CustomerID,Age,Gender,MaritalStatus,NumDependents,EducationLevel,EmploymentStatus,AnnualIncome,CreditScore,AccountAgeMonths,NumProducts,HasCreditCard,HasCheckingAccount,HasSavingsAccount,HasLoan,HasMortgage,AccountBalance,CreditLimit,MonthlyTransactions,AvgTransactionAmount,MonthlyAccountSpending,ATMUsageFrequency,OnlineBankingUsage,MobileAppUsage,ComplaintsFiledLastYear,ComplaintsResolved,ServiceCallsLastMonth,CreditUtilizationRatio,DaysWithoutActivity,Churn
2410,22,Female,Widowed,3,High School,Retired,114120,315,42,5,0,1,0,1,0,400586,16799,62,3095,4510,8,11,11,1,1,1,0.1360606505086699,45,0
2919,29,Male,Widowed,1,Bachelor,Self-Employed,73380,377,53,4,0,1,1,0,0,54018,23841,99,1529,3809,3,14,9,0,4,2,0.38500296810510415,62,1
1541,45,Female,Single,0,High School,Unemployed,101406,536,84,4,1,1,1,1,1,186629,17210,79,1072,5449,11,15,8,1,2,2,0.5302186928672417,69,0
2553,71,Female,Married,0,Bachelor,Employed,58712,354,41,1,1,1,1,0,0,193470,15793,60,3100,3597,8,23,10,3,4,1,0.7240707703291087,105,1
1120,70,Female,Widowed,0,Doctorate,Employed,35401,479,5,4,0,1,1,1,0,439995,28147,96,3166,15374,12,24,4,1,2,0,0.4915637119218269,103,1
2502,19,Male,Widowed,4,Bachelor,Employed,86062,553,90,2,0,1,0,0,0,403868,31466,48,965,2481,7,28,2,1,3,0,0.46533586191361076,120,0
2901,18,Female,Single,1,Bachelor,Employed,121489,376,10,4,0,0,0,1,0,50809,46181,77,3873,12405,12,19,6,4,1,2,0.1469478838983882,155,1
1725,79,Male,Divorced,0,Bachelor,Self-Employed,198168,755,105,5,1,0,1,1,0,138459,23792,63,2323,8052,19,21,13,0,4,2,0.8685041169568631,84,0
2959,49,Male,Widowed,0,High School,Retired,143971,410,37,5,1,1,1,1,0,304348,11707,16,1320,5296,2,4,5,4,1,2,0.9464646154277803,53,1
2173,31,Female,Married,4,Doctorate,Self-Employed,136211,558,90,3,1,1,1,1,1,316001,16185,46,2898,10124,9,2,13,3,0,2,0.49066971869171416,150,1
2066,22,Female,Divorced,0,High School,Self-Employed,116496,607,9,4,0,1,1,0,0,455241,42929,29,3187,17133,15,19,0,3,2,2,0.7809656432426689,140,1
2882,37,Male,Divorced,4,Master,Retired,118303,333,31,3,0,1,1,0,0,102377,40612,57,4876,9322,11,16,17,2,3,1,0.5794818569288046,153,1
2522,64,Male,Divorced,3,Bachelor,Self-Employed,127292,674,5,2,1,1,1,0,0,493942,24036,5,537,10955,1,13,13,4,2,0,0.44080797385517656,35,0
1372,54,Male,Married,0,Master,Unemployed,121291,824,116,3,1,1,0,1,0,47674,32532,14,212,734,0,28,15,2,0,2,0.17197241097547156,42,0
2912,54,Female,Single,0,High School,Self-Employed,21055,609,87,1,0,1,1,0,0,277233,49943,89,3110,14020,17,29,13,0,2,0,0.9457965993907522,128,0
2196,78,Female,Married,3,Master,Self-Employed,56948,578,92,1,1,1,1,1,1,172992,18870,18,4394,4717,10,4,13,1,4,2,0.9660901250400777,123,0
2880,53,Male,Married,4,Bachelor,Unemployed,43365,764,19,2,0,1,1,0,1,132895,39589,87,2130,16803,15,3,18,4,3,0,0.9096869429717639,9,1
1828,29,Female,Single,3,High School,Unemployed,154819,320,39,3,1,1,1,0,0,59172,16801,54,4516,4674,0,27,17,3,3,0,0.3539240898426266,83,1
2439,72,Male,Divorced,2,Bachelor,Retired,93545,802,37,2,0,1,1,1,0,58820,38198,68,4495,10973,6,13,8,2,2,0,0.07082399473261558,91,1
2411,36,Female,Married,2,Bachelor,Unemployed,67850,390,74,2,1,1,0,1,1,444966,42392,82,2387,8775,12,18,15,2,0,1,0.7739486689309331,159,1
1747,41,Female,Widowed,4,High School,Unemployed,140457,353,98,1,1,1,1,0,0,303859,38929,41,3369,9059,11,17,9,1,0,0,0.9564750247711311,61,0
1872,27,Male,Divorced,3,High School,Self-Employed,70903,642,73,5,1,0,1,0,1,163764,41602,10,348,6980,8,16,2,4,3,2,0.36338379104788343,95,1
1092,71,Male,Divorced,2,Doctorate,Retired,23196,812,95,1,1,1,1,1,0,459012,38160,75,1026,4183,12,9,8,2,1,1,0.8057984839073993,79,0
2313,23,Female,Widowed,4,High School,Employed,105205,480,110,4,1,1,1,0,0,249750,28150,37,185,5256,0,21,8,4,0,1,0.23630387707272127,111,1
2586,70,Female,Divorced,4,Master,Retired,87850,688,94,1,1,1,0,1,0,25592,7053,99,279,18919,15,3,6,4,3,2,0.41524046877872645,165,1
2115,77,Female,Divorced,0,Doctorate,Employed,62865,790,101,2,1,1,1,0,0,79987,9867,13,3061,4671,6,23,11,0,3,2,0.9558538308764427,93,1
1581,72,Female,Married,4,Bachelor,Unemployed,54112,386,61,3,0,1,1,0,1,18658,4006,25,3010,7337,14,14,19,4,4,2,0.20270955830402382,119,1
1152,75,Female,Single,0,Master,Self-Employed,86354,746,34,5,1,1,1,1,0,147227,1334,5,4180,19495,13,0,3,0,4,1,0.8054950979666007,87,0
2140,21,Female,Divorced,3,High School,Retired,37158,547,32,1,0,1,1,1,1,137130,4553,53,3038,11908,0,22,4,4,1,1,0.44925273005178645,60,0
1074,45,Female,Married,3,Doctorate,Self-Employed,54815,309,26,1,1,1,0,1,0,234855,13776,28,2827,14871,13,29,15,3,3,1,0.17309480395950794,138,1
2249,27,Female,Single,1,Doctorate,Employed,88666,763,71,5,1,1,1,0,0,66629,39388,18,1009,14522,9,22,8,1,4,2,0.2566024347759701,68,0
1300,49,Male,Married,0,Doctorate,Retired,143852,607,72,3,1,1,1,1,1,443318,37314,44,1940,18480,5,3,18,1,2,2,0.483435057640221,151,1
2860,28,Male,Divorced,0,High School,Retired,66069,681,8,5,1,1,1,1,0,201295,45233,37,254,18248,12,11,8,1,3,2,0.27014827370994365,68,0
2069,76,Female,Divorced,2,Master,Self-Employed,24482,396,63,5,0,1,0,0,0,406137,1777,74,1140,13460,16,11,4,4,3,2,0.6085724508733423,57,0
1162,72,Female,Divorced,2,Bachelor,Self-Employed,138566,392,60,4,1,1,1,0,1,202115,5648,52,4595,17422,3,13,16,1,4,0,0.6395258832179516,149,1
2290,79,Female,Married,0,Bachelor,Unemployed,113608,605,8,2,1,1,0,0,0,453758,27140,76,376,1461,6,19,18,2,2,0,0.28712099487223497,12,0
2688,72,Male,Single,3,Doctorate,Unemployed,44435,690,19,4,1,1,1,1,0,267982,40049,33,1651,16101,1,29,1,1,3,0,0.42585655180992554,4,0
1805,38,Female,Widowed,1,Bachelor,Self-Employed,158595,614,59,5,1,1,0,1,0,297431,44972,36,1318,18234,14,17,2,4,4,1,0.6412642771888861,43,0
1064,42,Female,Widowed,1,Bachelor,Retired,81779,548,76,5,1,1,1,0,0,20010,2585,99,345,15368,6,19,11,0,3,0,0.743721747980749,86,0
2938,25,Female,Widowed,3,High School,Unemployed,103030,427,22,2,1,1,1,0,1,141353,6915,57,4076,1691,9,6,18,1,4,0,0.7476395333862431,151,1
2015,38,Male,Single,2,Master,Self-Employed,127460,669,119,3,1,1,1,1,0,258155,27806,33,1629,15008,9,24,10,2,2,0,0.6427864212970076,66,0
2357,27,Female,Single,2,Master,Retired,75244,475,65,2,1,0,0,1,0,338178,42613,96,1992,11922,0,9,6,1,4,2,0.7686242298882978,108,1
2483,71,Male,Divorced,2,Bachelor,Unemployed,118723,381,63,3,1,0,0,0,0,286955,31435,46,4952,1844,3,8,15,3,0,2,0.815972107778095,97,1
2556,31,Female,Divorced,3,Bachelor,Self-Employed,40478,801,41,2,0,1,1,1,0,306704,19895,69,3660,10157,6,21,9,0,4,0,0.21939776848527803,150,0
2607,71,Male,Single,2,High School,Employed,103661,678,29,2,1,1,1,0,0,438522,30476,95,2155,14418,8,0,7,1,1,0,0.050815109024355265,32,0
1497,41,Female,Married,4,High School,Employed,50628,820,100,4,1,1,1,0,0,487818,14044,4,4502,15584,12,12,19,1,0,1,0.9240294598699442,128,0
2087,67,Male,Divorced,2,Bachelor,Self-Employed,88754,461,46,2,1,1,1,0,1,263141,24440,27,699,16979,2,3,3,2,3,1,0.8480093068031561,6,0
2707,54,Female,Divorced,4,Bachelor,Self-Employed,159596,599,117,1,1,1,1,0,0,499876,23857,26,585,3086,11,23,0,2,4,1,0.8966197877126552,46,0
1445,51,Female,Divorced,0,Bachelor,Unemployed,80645,520,27,3,1,0,1,0,0,403476,44706,86,1686,12813,2,6,2,3,0,0,0.8225248183419498,36,0
1226,61,Female,Single,2,Doctorate,Employed,67965,716,39,4,1,1,1,0,0,481436,37030,37,849,15282,7,26,19,2,4,0,0.2573299601834357,112,0
2318,55,Male,Divorced,1,High School,Employed,31292,758,50,3,1,1,1,0,1,359433,6261,16,3621,2331,12,10,16,3,3,2,0.20382248046329854,49,0
2088,51,Female,Single,4,Doctorate,Unemployed,105677,652,108,4,1,1,1,1,0,153097,33887,36,1943,10051,14,29,13,4,4,0,0.9294915692398189,91,1
2353,50,Male,Divorced,4,High School,Employed,93168,658,79,4,1,1,1,1,0,227999,6291,72,4818,13423,10,11,5,1,4,1,0.11527799128175709,172,0
1194,49,Female,Divorced,1,Master,Retired,120474,610,49,3,1,1,1,0,0,244465,30246,88,796,10925,15,12,14,3,2,2,0.15533905051771402,76,0
2863,53,Male,Single,4,Doctorate,Employed,52705,336,100,3,1,1,1,0,1,295239,16652,18,3544,7145,12,15,6,1,4,0,0.6227621139682403,130,1
1262,71,Female,Divorced,2,Master,Employed,27612,542,108,1,1,1,1,1,0,165556,40345,2,2229,5093,18,0,14,0,3,1,0.847461866914816,63,0
1518,72,Female,Single,2,Doctorate,Retired,166731,709,42,4,0,1,1,0,0,44001,4162,42,2778,9997,12,22,4,1,3,1,0.0006904744820492859,93,1
2275,62,Female,Widowed,1,Master,Self-Employed,70613,694,7,4,1,1,1,0,0,146977,36433,86,408,11355,19,7,2,0,4,0,0.9638129938401674,8,0
1301,23,Female,Widowed,2,Bachelor,Retired,46708,551,28,1,1,1,1,0,0,236055,39119,35,4508,621,14,7,17,1,1,1,0.32322382760360324,76,0
1932,71,Female,Divorced,3,High School,Unemployed,122416,360,98,5,1,1,1,1,0,192711,26205,37,3943,17767,9,17,19,2,0,1,0.012235022880396795,54,0
1328,37,Female,Widowed,2,Master,Employed,35916,441,115,5,0,1,1,0,0,185323,14711,44,4685,6786,14,13,9,2,0,0,0.9351162411893893,128,1
2989,76,Male,Divorced,2,High School,Retired,167733,446,15,2,1,1,1,1,1,319845,16965,87,1971,9026,8,21,13,2,1,2,0.9926381758474568,126,1
1738,53,Male,Single,4,Master,Retired,72726,719,5,5,1,1,1,1,1,17665,41610,62,387,4186,11,8,14,1,2,0,0.16210610971156092,97,1
2204,45,Female,Single,4,Doctorate,Retired,102912,849,43,4,1,1,1,1,0,132963,24652,14,3921,13586,14,25,19,4,3,2,0.32260585085510385,87,1
1989,76,Female,Divorced,4,Doctorate,Self-Employed,175146,467,99,1,1,1,1,1,0,399993,11473,78,351,17692,12,29,6,3,3,2,0.02478833203688846,121,1
2657,36,Female,Widowed,0,High School,Employed,90765,806,93,1,0,1,1,1,0,484959,1388,61,2791,3149,16,2,3,1,4,2,0.762011097615281,81,0
2604,61,Male,Divorced,1,Master,Unemployed,150621,715,104,2,1,0,1,1,0,246575,17928,82,4590,5386,11,11,19,0,1,0,0.6015567624446081,102,0
2194,66,Male,Widowed,3,Master,Employed,74165,825,2,3,1,1,1,1,0,480875,25137,26,4200,18069,14,19,5,4,3,1,0.5923364801000734,124,1
2871,72,Male,Single,4,High School,Unemployed,171967,382,37,2,1,1,1,0,1,5291,9141,37,3431,14110,16,6,7,0,2,1,0.9945953560405459,19,0
1051,61,Female,Widowed,0,Doctorate,Unemployed,108697,521,26,1,0,1,1,0,1,291725,9882,59,698,19579,1,0,17,0,4,2,0.29377359504186706,52,0
2528,30,Female,Married,1,Bachelor,Self-Employed,109670,774,37,2,1,1,1,0,1,354608,12613,87,2243,18422,5,1,5,1,3,0,0.8103984301231062,5,0
1016,70,Male,Single,1,Master,Retired,64484,641,114,4,1,1,1,1,0,192758,25754,4,2344,12343,8,1,6,3,4,0,0.3184410179596586,153,1
2075,32,Male,Married,1,Bachelor,Unemployed,193790,701,66,5,0,1,1,0,0,410839,36704,70,545,2427,10,22,17,1,1,2,0.7246270918237712,37,0
2006,76,Male,Single,2,Master,Self-Employed,29834,670,112,1,1,1,1,0,1,9453,27595,81,61,16657,16,4,3,4,1,1,0.8645991463982773,38,1
2889,76,Male,Single,4,Master,Unemployed,70110,386,62,3,1,1,1,0,0,230852,28330,65,3022,707,3,21,0,1,2,0,0.10712143160831722,168,1
1059,38,Male,Divorced,3,Bachelor,Retired,162728,659,34,4,1,1,0,0,0,169887,11938,25,1600,10270,15,27,19,1,0,1,0.7529565659307166,138,0
2899,57,Female,Married,0,Master,Employed,133855,839,79,1,1,1,1,0,1,213525,42741,92,4980,7303,8,6,6,1,4,2,0.755135709770984,69,0
2095,69,Male,Divorced,0,Master,Unemployed,155311,500,71,3,0,1,0,0,0,165518,49343,74,3096,18489,13,22,3,0,2,0,0.3852465406772353,97,0
1334,20,Male,Married,1,High School,Retired,34274,682,79,3,0,1,1,1,1,239273,26982,45,1079,7180,10,14,18,2,1,0,0.9021058646024604,44,0
1558,59,Female,Divorced,3,Master,Self-Employed,85792,592,11,4,0,1,1,0,0,382444,36813,20,2071,14050,3,9,10,1,3,0,0.3501457268798853,157,0
1901,55,Male,Married,2,High School,Unemployed,31351,436,48,2,1,1,1,0,0,340846,3268,85,2406,1399,2,8,10,3,4,2,0.5169631024835379,170,1
2549,45,Female,Married,2,Bachelor,Retired,39689,492,26,5,0,1,0,0,0,190660,44752,60,2889,19832,13,0,6,2,3,2,0.40057375077677215,59,0
1297,70,Male,Single,4,Master,Retired,159931,495,48,3,0,1,1,1,0,175380,18988,47,298,16067,2,4,19,3,1,2,0.4739362034994854,129,1
2279,50,Male,Single,1,High School,Retired,62678,636,59,3,0,0,1,0,0,130656,46839,48,2352,6249,11,22,5,0,3,1,0.8754558019076403,159,1
2730,48,Male,Single,2,High School,Retired,87445,471,2,1,0,1,1,0,0,315320,20111,99,1202,11273,12,16,6,4,2,1,0.8420151686975487,82,1
1116,33,Male,Widowed,0,Doctorate,Employed,76866,358,54,5,1,1,1,0,1,65183,40651,4,2845,13222,18,19,19,4,2,0,0.4402795234148238,36,1
2272,76,Male,Widowed,4,Bachelor,Unemployed,123088,562,44,1,1,1,0,0,1,344530,8645,19,4939,13232,18,24,16,3,3,1,0.2701465968981037,176,1
1777,39,Female,Single,0,High School,Retired,39797,553,109,2,0,1,1,1,1,160412,20103,14,487,8109,2,20,6,2,4,0,0.9782226700264893,8,0
2304,41,Female,Widowed,2,Master,Employed,142431,742,103,2,1,1,1,0,1,149949,8792,90,2192,9346,18,23,9,3,0,0,0.4800359575072838,1,0
1532,18,Female,Single,1,Master,Retired,123915,530,1,2,1,1,1,1,0,447812,3653,18,3217,14659,4,25,14,1,4,0,0.2575031747043648,55,0
1440,68,Female,Widowed,3,Bachelor,Unemployed,107310,531,20,1,0,1,0,0,0,92811,23948,84,3964,10095,15,22,0,3,3,2,0.39137829359104226,168,1
2246,37,Male,Divorced,4,Bachelor,Unemployed,157852,554,77,3,1,1,1,0,0,33292,38096,39,4760,10471,15,9,18,1,0,1,0.4757762362801806,14,0
2167,58,Female,Single,4,High School,Employed,79052,844,18,2,1,1,1,1,0,244035,29692,31,3041,11647,16,27,7,1,3,0,0.13311161322235876,81,0
2412,76,Female,Single,2,Doctorate,Retired,24722,419,74,2,1,1,1,0,0,123505,13470,27,855,3820,2,11,12,3,0,1,0.9852507246957497,175,1
2787,31,Male,Widowed,4,Doctorate,Retired,189564,779,62,1,1,1,1,0,0,398376,41094,40,4662,12193,1,28,16,4,2,1,0.8243132831429444,66,0
1855,39,Male,Married,1,Master,Self-Employed,40372,790,10,5,1,1,1,1,1,413653,8057,93,3153,17267,10,5,0,3,0,2,0.5572383178632652,20,0
1834,78,Male,Widowed,3,Master,Unemployed,169962,584,6,4,1,1,1,1,0,142953,22068,74,3209,10390,16,14,17,0,4,1,0.9205283964468673,44,0
2844,45,Male,Divorced,1,Doctorate,Self-Employed,143152,800,76,5,1,1,1,0,1,188133,46281,46,596,9702,9,1,11,1,0,2,0.8072312916803529,59,0
2921,54,Female,Divorced,1,High School,Retired,62459,407,68,4,1,1,1,1,0,127198,36362,78,1590,1431,4,15,0,4,3,1,0.0685446115267555,164,1
2478,27,Male,Married,3,Master,Retired,57656,818,59,5,1,1,1,0,0,233618,8199,68,2908,11089,6,20,3,3,3,1,0.1631351145758052,160,1
1616,42,Female,Married,2,Bachelor,Unemployed,138341,373,49,2,0,1,1,0,1,450686,31699,97,50,10967,16,5,14,4,4,1,0.38385029519810865,27,0
2963,34,Male,Single,1,High School,Unemployed,160508,346,32,1,1,1,1,0,0,305878,23607,51,1423,16016,2,0,4,1,0,1,0.43736977408457156,149,1
2578,38,Female,Widowed,0,High School,Retired,155905,585,72,1,1,1,1,0,0,27132,19435,1,1488,6499,15,12,13,3,0,2,0.17293336995833075,84,0
2280,70,Female,Widowed,4,Bachelor,Retired,81394,307,13,5,1,1,0,0,0,343833,31072,19,4150,754,4,9,16,3,2,1,0.9101973807965523,87,1
2853,68,Male,Single,1,Master,Employed,184762,721,58,3,1,1,1,1,0,439520,23522,97,4730,16913,13,6,9,1,3,1,0.28532352626996127,87,0
1710,48,Male,Single,3,High School,Self-Employed,152826,572,47,4,1,1,1,1,0,40983,13478,97,4687,1508,15,26,4,4,4,1,0.5433127390975212,123,1
2961,33,Female,Married,1,High School,Self-Employed,38325,709,118,5,1,0,1,1,0,469118,41716,49,583,19280,14,5,16,0,0,2,0.9747725047209556,14,0
1316,39,Male,Divorced,0,Master,Self-Employed,79072,307,48,2,1,0,1,1,0,424470,49603,47,1139,12424,13,26,11,3,3,0,0.6303899663417494,140,1
2234,27,Male,Married,2,High School,Unemployed,122565,347,106,4,1,1,1,0,1,10747,30593,89,1538,14444,10,1,2,4,1,1,0.1516798073055432,171,1
1098,43,Female,Widowed,0,High School,Unemployed,179297,712,35,5,0,1,1,0,0,84926,8116,37,2639,12526,18,5,13,0,2,0,0.816415384081273,95,1
1034,39,Male,Single,2,Doctorate,Retired,68825,666,4,4,1,1,1,0,1,252617,22796,92,862,1419,10,21,0,1,3,1,0.3644688588483137,154,0
1654,53,Female,Married,3,Bachelor,Employed,153873,342,64,3,1,1,1,0,1,27560,9730,49,1318,4204,17,28,14,2,4,0,0.8359309928207167,36,1
2342,18,Female,Married,2,High School,Retired,67361,454,50,2,1,1,1,0,0,153450,4839,75,2987,18479,6,5,16,2,0,2,0.856511984838086,69,0
2325,25,Female,Single,4,Bachelor,Unemployed,87650,359,62,2,1,0,1,0,1,266205,18144,33,495,2219,4,7,11,1,4,1,0.249890508904558,169,1
2477,19,Male,Married,2,Doctorate,Unemployed,38344,593,84,1,0,1,1,0,0,411531,8594,32,4965,12330,7,3,18,0,0,1,0.9242378324208433,140,1
1867,78,Male,Single,3,High School,Retired,25167,762,63,5,1,1,1,0,0,328580,7996,75,2169,1381,0,6,18,4,1,0,0.9374144100074734,144,1
2152,78,Female,Married,3,Master,Retired,115428,759,63,4,1,1,1,0,0,26615,23349,46,4001,5946,17,29,19,2,3,0,0.5094514539197756,69,0
2464,53,Female,Divorced,4,Bachelor,Self-Employed,161918,538,95,3,1,1,0,1,0,435563,35032,7,1477,2915,2,27,10,0,1,1,0.2989120412044165,51,0
1267,69,Female,Single,0,Master,Employed,75897,391,84,2,1,1,1,0,1,99976,32562,70,3996,18945,13,22,19,3,3,0,0.9061659973133301,136,1
1165,41,Male,Married,3,Bachelor,Self-Employed,46382,394,15,2,0,1,1,1,0,186073,27710,92,1850,17780,5,9,2,3,0,2,0.8549179514805613,29,0
2043,21,Male,Divorced,4,Bachelor,Self-Employed,160547,546,91,5,1,1,1,0,0,55121,10504,30,3814,8859,6,4,0,3,3,0,0.794331823820039,140,1
1073,37,Female,Widowed,4,Bachelor,Retired,118408,421,97,1,1,1,1,1,0,252572,13199,46,1759,14401,11,25,6,1,4,2,0.0975390935807241,111,1
2533,50,Female,Single,4,High School,Self-Employed,122537,392,99,2,1,1,1,1,0,308228,23533,10,4547,10046,7,4,13,1,3,2,0.9697360822874292,147,1
1043,77,Male,Married,2,Bachelor,Unemployed,51629,358,118,3,1,1,0,1,1,159765,29943,96,2277,16357,4,10,0,2,1,2,0.575932454035792,130,1
2235,56,Male,Divorced,4,Master,Retired,186229,309,24,2,1,1,0,0,0,161989,36902,91,3709,2306,7,29,13,1,3,2,0.6547909202749187,173,1
2801,75,Female,Widowed,1,Doctorate,Self-Employed,37529,761,42,4,1,1,1,1,1,182959,14771,17,205,758,1,1,15,0,3,0,0.29331063652223044,172,1
2018,23,Female,Married,4,Doctorate,Retired,131417,688,38,3,0,1,1,0,0,350531,4811,53,1556,5668,5,4,1,3,4,1,0.9749804755814343,75,0
2252,62,Female,Divorced,2,Doctorate,Employed,73010,368,118,5,1,1,1,0,0,280267,40772,1,4270,7394,8,18,10,2,3,1,0.0863048834611102,107,1
1693,50,Male,Divorced,4,Master,Retired,162245,443,38,2,1,1,0,1,0,193020,48829,85,2753,5161,10,19,9,2,1,1,0.24630522442395608,101,1
1083,31,Male,Married,0,Bachelor,Retired,166479,779,8,5,1,1,1,0,0,273765,15989,97,3853,17443,15,5,13,1,1,1,0.4788580785280534,162,0
2763,55,Female,Widowed,2,Doctorate,Self-Employed,139753,797,112,5,0,1,1,0,0,342434,38638,50,2645,6514,0,20,1,3,4,2,0.1307592003359197,142,1
2569,71,Male,Widowed,1,High School,Self-Employed,191890,326,14,2,1,0,1,0,1,22313,47599,15,157,3343,2,15,8,1,2,1,0.5891515305646109,15,1
2644,76,Male,Divorced,4,Doctorate,Self-Employed,20799,372,69,5,1,1,1,0,0,236202,13654,26,2639,19890,15,19,11,4,0,0,0.30383930748667587,81,1
2036,31,Female,Widowed,1,Bachelor,Retired,46855,650,55,4,0,1,1,0,0,204301,5085,71,2730,5432,19,0,9,2,0,0,0.9204844283722855,12,0
2908,56,Male,Divorced,0,Master,Unemployed,87061,544,13,4,0,1,0,0,0,135404,6559,75,1463,14467,16,22,9,2,4,2,0.3247014354612071,11,0
1312,22,Female,Married,3,Master,Self-Employed,75673,507,103,2,0,1,1,0,0,428409,1576,18,3925,1265,9,21,0,2,4,0,0.5834825267095015,8,0
2158,35,Male,Single,3,Master,Self-Employed,82502,587,107,2,0,1,0,0,0,215202,23499,52,2546,7691,19,16,9,0,0,1,0.2632528417842155,172,0
1157,25,Male,Widowed,4,Bachelor,Unemployed,115057,532,97,3,1,1,1,0,0,142841,31494,35,2628,3563,8,10,4,1,0,1,0.13863122766205604,31,0
1075,64,Male,Divorced,0,Master,Self-Employed,181941,615,92,4,1,1,1,1,1,156150,23727,93,3747,7869,14,0,9,3,3,2,0.06157052364719473,137,1
1200,21,Male,Single,3,Doctorate,Self-Employed,114924,681,98,4,1,1,1,1,1,72882,3236,70,4161,3063,7,27,14,1,3,0,0.21282248565215156,80,0
1124,77,Female,Widowed,2,High School,Self-Employed,167214,608,53,4,0,1,1,0,0,179255,5970,63,1509,12759,7,29,1,0,0,1,0.9045099398384667,86,0
1329,77,Male,Married,2,Bachelor,Self-Employed,35248,475,73,5,1,1,1,0,1,462123,12227,21,3906,13495,15,24,11,1,0,0,0.8542568026544154,169,1
1508,34,Male,Single,1,Bachelor,Unemployed,158291,516,108,5,0,1,1,0,0,382957,7436,58,3367,7021,11,28,0,2,2,1,0.9243449555031013,154,0
1199,49,Female,Widowed,2,Master,Unemployed,127412,772,23,1,1,1,1,1,1,114312,1459,82,2628,12789,0,24,12,0,3,2,0.8275324879395753,97,1
2227,52,Female,Widowed,1,High School,Unemployed,171328,547,7,2,1,1,1,0,1,378272,2564,69,4285,3214,15,4,10,1,1,2,0.4822841330874551,41,0
1976,52,Female,Married,0,Bachelor,Retired,65708,563,26,5,1,1,1,0,0,445965,17642,94,4631,10785,13,0,11,1,3,0,0.6670078902544158,165,0
2302,54,Female,Married,1,Doctorate,Unemployed,168112,369,14,3,1,1,1,1,1,464480,44042,52,1203,18844,17,1,9,2,2,2,0.2746739275048474,49,0
2072,65,Female,Married,2,Master,Employed,63284,603,22,4,1,1,0,0,0,330762,44348,99,316,18680,9,27,7,1,2,1,0.9585060696191365,174,0
1658,54,Female,Single,0,Doctorate,Employed,78601,601,88,1,0,1,1,1,0,134443,14211,26,2165,4245,6,10,4,3,0,2,0.515972596270985,85,1
2120,23,Female,Single,0,Master,Unemployed,40946,720,6,5,1,1,1,0,0,452342,6099,29,4483,5436,5,6,3,0,3,2,0.4832145218729037,74,0
2806,54,Female,Single,4,High School,Unemployed,169368,440,18,2,1,1,1,0,0,336721,18581,6,2765,17121,0,14,15,0,1,2,0.9273665840371063,31,0
2453,25,Male,Married,2,Doctorate,Retired,71786,628,48,1,0,1,1,0,1,173614,6700,30,1722,14921,9,12,17,2,1,0,0.9852471174474713,29,0
2358,22,Female,Married,0,Master,Employed,169598,725,106,3,1,1,1,1,0,49411,22383,72,3180,2224,2,12,2,2,2,0,0.5678883041274289,32,0
1824,60,Female,Widowed,1,Doctorate,Retired,116213,843,39,4,1,0,1,1,1,191195,2733,28,4996,7528,9,27,6,2,0,2,0.34354644996923855,52,0
1961,58,Male,Single,4,Bachelor,Unemployed,164980,361,49,5,1,1,0,1,0,279671,23537,89,4637,5468,5,8,10,3,0,0,0.752881001042301,38,0
2461,47,Female,Single,3,Doctorate,Employed,152232,315,44,1,1,1,1,1,1,1229,29054,97,170,9235,11,27,16,0,4,2,0.2695694317693431,65,0
2001,28,Female,Widowed,1,High School,Retired,120970,589,104,2,1,1,0,0,0,172057,49250,98,2306,7025,19,0,17,4,4,0,0.6334378188697185,165,1
1568,77,Male,Widowed,1,Master,Self-Employed,41686,552,28,2,0,0,0,0,1,244084,41937,65,4992,9265,1,8,5,3,4,2,0.5080485501367383,78,0
2598,44,Male,Single,3,High School,Unemployed,141844,679,50,2,1,1,1,0,1,247701,40497,37,3830,6195,2,27,9,4,2,1,0.9723164286576182,47,0
1996,18,Female,Divorced,2,Bachelor,Unemployed,32975,659,85,1,1,1,1,0,0,286752,2821,42,2190,12023,19,1,10,3,2,0,0.9828177234952366,43,0
1214,68,Female,Married,4,Bachelor,Employed,134560,697,67,1,1,1,0,1,0,318102,44949,44,315,11209,16,13,19,1,4,2,0.5836384795176467,161,0
1732,70,Female,Divorced,1,Bachelor,Self-Employed,88184,498,85,2,0,0,1,1,0,325249,22471,44,4789,7950,8,0,8,2,2,2,0.1713419115227297,15,0
2172,66,Female,Widowed,3,Doctorate,Unemployed,69950,661,39,3,1,1,1,0,0,15797,46098,5,2730,17475,5,26,4,4,3,0,0.181448014213883,95,1
2603,76,Female,Married,2,Master,Retired,137845,824,75,2,0,1,1,1,0,60814,7520,57,3441,13669,14,1,17,0,3,1,0.817832778741474,105,1
1110,40,Male,Married,0,Master,Unemployed,77175,664,20,1,1,1,1,0,1,331687,29700,59,2858,4365,16,18,7,3,1,0,0.6958095312646552,40,0
1504,44,Male,Single,4,Doctorate,Self-Employed,85548,329,11,3,1,1,1,1,0,30702,4386,75,2634,9495,16,17,14,1,3,2,0.4740258347276677,99,1
2281,39,Male,Single,4,Doctorate,Retired,135377,742,103,2,0,1,0,0,1,233448,22535,99,1654,10028,1,10,5,1,2,2,0.640025048215213,120,0
1630,43,Female,Married,4,Doctorate,Employed,57412,385,13,5,1,1,1,0,1,181465,25815,5,4902,14714,3,3,8,3,1,1,0.2500677128781291,7,1
